Wall time,Step,Value
1734355397.431748,256,0.09714166820049286
1734355403.727747,259,0.11164769530296326
1734355406.1962328,260,0.1276310682296753
1734355408.2697,261,0.13599981367588043
1734355410.3256166,262,0.1487625688314438
1734355414.7437415,264,0.11651112884283066
1734355423.0927508,268,0.10576636344194412
1734355427.5103762,270,0.11658817529678345
1734355431.7895787,272,0.08641653507947922
1734355435.951796,274,0.06298516690731049
1734355446.5105333,279,0.19862046837806702
1734355450.983088,281,0.10298914462327957
1734355459.3918965,285,0.09794694930315018
1734355474.1604435,292,0.13613221049308777
1734355476.251443,293,0.14026419818401337
1734355486.8560367,298,0.07343372702598572
1734355489.0053427,299,0.07386958599090576
1734355491.878371,300,0.09312237799167633
1734355496.089036,302,0.08032551407814026
1734355498.189933,303,0.05755975842475891
1734355500.2371008,304,0.08798760175704956
1734355508.6973424,308,0.08921123296022415
1734355510.8239982,309,0.07342496514320374
1734355515.1923332,311,0.10086211562156677
1734355521.425912,314,0.3742522597312927
1734355529.696054,318,0.5744556188583374
1734355531.7993286,319,0.505933403968811
1734355534.0768466,320,0.288558691740036
1734355536.1915994,321,0.7983198761940002
1734355540.4473267,323,0.307318776845932
1734355546.755659,326,0.4098055064678192
1734355548.9229887,327,0.2369469553232193
1734355550.9707592,328,0.25333788990974426
1734355557.6993048,331,0.11459096521139145
1734355559.7842705,332,0.3965851962566376
1734355564.057018,334,0.08857132494449615
1734355577.0391803,340,0.2079003006219864
1734355581.2452977,342,0.2967276871204376
1734355587.579909,345,0.2990509569644928
1734355589.6359534,346,0.49781468510627747
1734355593.874155,348,0.5414643287658691
1734355595.978088,349,0.8369026184082031
1734355606.8290737,354,0.06596144288778305
1734355609.000971,355,0.09910591691732407
1734355617.3457491,359,0.08324187248945236
1734355621.9463081,361,0.7047085165977478
1734355628.2493649,364,0.10630058497190475
1734355636.6965048,368,0.08469383418560028
1734355645.2894588,372,0.16179512441158295
1734355649.5220118,374,0.09369340538978577
1734355657.9547937,378,0.5120974183082581
1734355660.090102,379,0.43766626715660095
1734355662.4548912,380,0.6428539156913757
1734355666.617117,382,0.6533198952674866
1734355668.7758443,383,0.7789828181266785
1734355677.1917453,387,0.6371936202049255
1734355679.4036603,388,0.38155218958854675
1734355681.4904084,389,0.48449909687042236
1734355688.1320765,392,0.2128620445728302
1734355690.2478974,393,0.3909255862236023
1734355692.3168747,394,0.45359694957733154
1734355714.1273124,404,0.4483577013015747
1734355724.668055,409,0.299833208322525
1734355739.749952,416,0.5342004299163818
1734355741.8512561,417,0.4567985236644745
1734355752.6914136,422,0.6772164106369019
1734355754.814589,423,0.682365894317627
1734355759.1272252,425,0.6125018000602722
1734355763.3718548,427,0.3609723150730133
1734355772.3550122,431,0.4804627299308777
1734355791.725049,440,0.3907194137573242
1734355793.9740717,441,0.2161196768283844
1734355796.1329014,442,0.5473577380180359
1734355798.2484736,443,0.42199885845184326
1734355804.4739082,446,0.5626315474510193
1734355817.378643,452,0.6178162097930908
1734355832.108404,459,0.44935086369514465
1734355834.4954762,460,0.2739273011684418
1734355836.575408,461,0.4806930422782898
1734355838.6826296,462,0.44227102398872375
1734355842.91464,464,0.5821460485458374
1734355845.0470974,465,0.6384705305099487
1734355851.3125386,468,0.49601757526397705
1734355853.4034853,469,0.21947070956230164
1734355864.362166,474,0.27125704288482666
1734355866.4963157,475,0.20482753217220306
1734355874.7563398,479,0.44098809361457825
1734355889.8334665,486,0.377091646194458
1734355896.2466319,489,0.5497552156448364
1734355898.7098937,490,0.7668819427490234
1734355902.917665,492,0.6405947804450989
1734355907.166289,494,0.29009705781936646
1734355913.4752817,497,0.2553953528404236
1734355937.4117131,508,0.07598083466291428
1734355944.243377,511,0.10606808960437775
1734355946.3432975,512,0.0808003842830658
1734355948.437461,513,0.07533211261034012
1734355952.559073,515,0.07258008420467377
1734355956.8148313,517,0.07272820174694061
1734355958.8779478,518,0.07837507873773575
1734355963.3846262,520,0.11396970599889755
1734355973.9717653,525,0.10473307222127914
1734355976.061743,526,0.08834021538496017
1734355989.0204182,532,0.09975454211235046
1734355993.2652795,534,0.10592662543058395
1734355995.4169376,535,0.08810095489025116
1734355997.4866688,536,0.09007363766431808
1734355999.6856647,537,0.0815839096903801
1734356001.7567985,538,0.08505309373140335
1734356003.81803,539,0.0936027392745018
1734356008.40041,541,0.08477117121219635
1734356010.468262,542,0.0982435867190361
1734356012.596693,543,0.0936153307557106
1734356023.1429195,548,0.09603199362754822
1734356025.2297869,549,0.0847596526145935
1734356027.4877105,550,0.10673481971025467
1734356031.736449,552,0.10833096504211426
1734356040.2119546,556,0.10309845209121704
1734356044.3747184,558,0.22887912392616272
1734356049.0102687,560,0.14253762364387512
1734356057.401461,564,0.19503703713417053
1734356059.5448928,565,0.15777422487735748
1734356061.6270337,566,0.11054015904664993
1734356070.4117205,570,0.1632797122001648
1734356078.964384,574,0.10161370038986206
1734356081.0896022,575,0.09125792980194092
1734356087.3200366,578,0.5472163558006287
1734356091.9490867,580,0.2257695496082306
1734356094.1809146,581,0.39110204577445984
1734356096.2508028,582,0.2591041922569275
1734356098.3603323,583,0.12774348258972168
1734356100.462364,584,0.30888625979423523
1734356102.6029975,585,0.20124733448028564
1734356106.7512202,587,0.2222863882780075
1734356108.8244135,588,0.13568933308124542
1734356119.6503768,593,0.15457996726036072
1734356121.685015,594,0.11964769661426544
1734356127.9563186,597,0.1918162703514099
1734356129.9914315,598,0.09624829888343811
1734356137.057512,601,0.125637024641037
1734356141.4589071,603,0.10668785870075226
1734356150.0717177,607,0.10403984785079956
1734356154.3077874,609,0.07379869371652603
1734356158.7599401,611,0.07655175030231476
1734356162.939066,613,0.12326748669147491
1734356169.2493405,616,0.07638518512248993
1734356177.9119184,620,0.10071202367544174
1734356179.988434,621,0.10996215045452118
1734356184.1239934,623,0.08620460331439972
1734356190.5307844,626,0.08689071983098984
1734356199.146912,630,0.07920052856206894
1734356209.8764417,635,0.10036973655223846
1734356225.0135705,642,0.09704864025115967
1734356227.1181557,643,0.08657126873731613
1734356231.369615,645,0.08153490722179413
1734356233.4046936,646,0.11167249083518982
1734356235.5224285,647,0.09567978978157043
1734356237.5806873,648,0.0938003733754158
1734356239.729238,649,0.09345599263906479
1734356242.146479,650,0.08993632346391678
1734356248.4472795,653,0.09020307660102844
1734356256.9088953,657,0.10063924640417099
1734356258.9575298,658,0.10596079379320145
1734356268.0338416,662,0.09859773516654968
1734356274.4095564,665,0.08333104848861694
1734356278.5458648,667,0.10728880017995834
1734356282.8027794,669,0.11136678606271744
1734356289.4894838,672,0.13782334327697754
1734356291.5931537,673,0.19757673144340515
1734356293.6686742,674,0.34219712018966675
1734356295.7960246,675,0.19421091675758362
1734356297.867936,676,0.21717329323291779
1734356302.2568605,678,0.1327180713415146
1734356304.3607717,679,0.233322873711586
1734356306.7636619,680,0.3601815700531006
1734356311.0020304,682,0.49667996168136597
1734356313.1328495,683,0.4911803901195526
1734356315.1920598,684,0.5587658882141113
1734356317.4016118,685,0.6205402612686157
1734356319.5326245,686,0.6200388073921204
1734356321.6638093,687,0.5077009797096252
1734356325.9177155,689,0.25356706976890564
1734356328.2106555,690,0.5063485503196716
1734356342.8882391,697,0.6032697558403015
1734356349.8816414,700,0.3071654140949249
1734356351.9889224,701,0.330547571182251
1734356354.078995,702,0.20410948991775513
1734356358.314523,704,0.12219312787055969
1734356364.7294981,707,0.09699966013431549
1734356368.9667704,709,0.08523201942443848
1734356373.5016832,711,0.16101503372192383
1734356381.9350953,715,0.37305837869644165
1734356390.3954906,719,0.07615850865840912
1734356397.1928108,722,0.11311236023902893
1734356399.3185384,723,0.0777510479092598
1734356401.3460436,724,0.10114637017250061
1734356403.4784334,725,0.09351837635040283
1734356405.5435812,726,0.09372716397047043
1734356416.2149224,731,0.11785602569580078
1734356428.7585316,737,0.08566390722990036
1734356432.9214814,739,0.07672905176877975
1734356435.3451853,740,0.07195284217596054
1734356437.4520812,741,0.06426437199115753
1734356439.5806534,742,0.08513346314430237
1734356443.7779703,744,0.08278476446866989
1734356450.1267345,747,0.08998808264732361
1734356452.1980014,748,0.09180478751659393
1734356458.9069972,751,0.08931989967823029
1734356460.9850433,752,0.5783069133758545
1734356463.086583,753,0.4267423748970032
1734356467.2416053,755,0.24090424180030823
1734356471.4059548,757,0.2255321592092514
1734356484.2949412,763,0.13776811957359314
1734356490.578588,766,0.18764804303646088
1734356492.6978424,767,0.11453761160373688
1734356499.2768774,770,0.11021312326192856
1734356501.3796086,771,0.15499486029148102
1734356503.5333102,772,0.24128979444503784
1734356507.7304835,774,0.23504295945167542
1734356509.8680165,775,0.1900380551815033
1734356511.9396768,776,0.14514248073101044
1734356522.9992151,781,0.11992865055799484
1734356531.3048117,785,0.13644956052303314
1734356533.3452985,786,0.08902933448553085
1734356537.5036075,788,0.11731227487325668
1734356542.0052443,790,0.07750560343265533
1734356546.1375263,792,0.0923008844256401
1734356548.2548664,793,0.08866836875677109
1734356550.3076785,794,0.09155164659023285
1734356552.5589926,795,0.08715308457612991
1734356554.640612,796,0.1368999183177948
1734356556.7415533,797,0.08310405910015106
1734356560.9730642,799,0.07738564163446426
1734356566.0062664,801,0.06881008297204971
1734356570.252814,803,0.16001616418361664
1734356576.6079798,806,0.11219008266925812
1734356580.7592938,808,0.08891487121582031
1734356582.8886662,809,0.10497204214334488
1734356585.1512272,810,0.12476100772619247
1734356593.5056355,814,0.09269475936889648
1734356597.6687677,816,0.08516955375671387
1734356599.7715895,817,0.11095255613327026
1734356603.9457154,819,0.12243157625198364
1734356610.4742498,822,0.10334126651287079
1734356618.8848407,826,0.11063198000192642
1734356625.27123,829,0.10799944400787354
1734356631.8670084,832,0.11750159412622452
1734356633.9698772,833,0.10929097980260849
1734356638.114677,835,0.12155544012784958
1734356642.2359498,837,0.08317635953426361
1734356646.4789019,839,0.08448240906000137
1734356657.367532,844,0.0920509397983551
1734356661.5318704,846,0.08708469569683075
1734356663.5977638,847,0.08365591615438461
1734356665.66055,848,0.0878770649433136
1734356667.7487276,849,0.09739960730075836
1734356674.4147701,852,0.15080155432224274
1734356687.093726,858,0.0910426452755928
1734356691.7158527,860,0.07942110300064087
1734356693.8547354,861,0.07897154241800308
1734356695.9058294,862,0.08441108465194702
1734356700.1408513,864,0.16939136385917664
1734356708.4061723,868,0.6723517179489136
1734356713.3053367,870,0.5478870272636414
1734356715.4254425,871,0.3850793242454529
1734356723.8881705,875,0.2547689378261566
1734356725.9520996,876,0.14550185203552246
1734356728.0846019,877,0.19387973845005035
1734356730.1535294,878,0.26861995458602905
1734356736.7778893,881,0.2473667562007904
1734356738.8848832,882,0.1848141998052597
1734356741.0150673,883,0.23400814831256866
1734356745.1824265,885,0.212593212723732
1734356751.4736016,888,0.09995396435260773
1734356756.1547792,890,0.10975611209869385
1734356758.324744,891,0.09905227273702621
1734356762.5113418,893,0.1477678120136261
1734356764.5779011,894,0.09582045674324036
1734356770.8946364,897,0.09318960458040237
1734356778.0335994,900,0.08405029028654099
1734356780.1413748,901,0.09723248332738876
1734356795.059005,908,0.10199861228466034
1734356797.1983492,909,0.10817564278841019
1734356799.7616582,910,0.10232564061880112
1734356801.943355,911,0.1079205647110939
1734356804.0551047,912,0.10246706008911133
1734356806.1959915,913,0.10259934514760971
1734356808.2766345,914,0.13390329480171204
1734356812.4922538,916,0.08955037593841553
1734356814.6236508,917,0.09791401773691177
1734356816.7135923,918,0.09543128311634064
1734356823.3421957,921,0.07939835637807846
1734356825.3728359,922,0.09829438477754593
1734356827.4733567,923,0.09618421643972397
1734356829.5643618,924,0.08087987452745438
1734356833.7423186,926,0.2602834403514862
1734356846.760418,932,0.803710401058197
1734356848.8671806,933,0.8019508123397827
1734356855.1764116,936,0.40523895621299744
1734356870.6868873,943,0.4235358238220215
1734356877.0582507,946,0.19022192060947418
1734356892.2496924,953,0.09641441702842712
1734356894.3640075,954,0.09390705078840256
1734356896.4955988,955,0.10376310348510742
1734356900.8775938,957,0.09668967127799988
1734356902.984678,958,0.08577749878168106
1734356905.139153,959,0.07368934154510498
1734356911.8440332,962,0.09663382172584534
1734356914.013153,963,0.2266927808523178
1734356918.3435166,965,0.5198168754577637
1734356922.5926828,967,0.3082362413406372
1734356924.699751,968,0.25443223118782043
1734356933.7570894,972,0.0804402306675911
1734356935.9127257,973,0.10325820744037628
1734356944.2656505,977,0.10070919245481491
1734356946.322531,978,0.10818081349134445
1734356948.4405174,979,0.10950139164924622
1734356950.964147,980,0.1202719584107399
1734356957.1778271,983,0.11291369795799255
1734356959.2754745,984,0.09265564382076263
1734356961.372288,985,0.1126391664147377
1734356967.734454,988,0.12191739678382874
1734356969.8265722,989,0.10466662794351578
1734356987.077226,997,0.08824896812438965
1734356994.3159397,1000,0.09228102117776871
1734356996.4221778,1001,0.07968706637620926
1734357000.7179315,1003,0.26705747842788696
1734357004.8405511,1005,0.09668870270252228
1734357006.9112499,1006,0.1089487075805664
1734357013.204988,1009,0.10471944510936737
1734357015.6510131,1010,0.1166963204741478
1734357019.808575,1012,0.14379429817199707
1734357021.8888552,1013,0.16407901048660278
1734357023.9336889,1014,0.1553933322429657
1734357026.0264783,1015,0.12261050939559937
1734357032.2480278,1018,0.09488695859909058
1734357049.580815,1026,0.4189724028110504
1734357053.8136194,1028,0.38626259565353394
1734357058.3102295,1030,0.33228886127471924
1734357062.4825482,1032,0.47665199637413025
1734357064.6212626,1033,0.5304929614067078
1734357066.693474,1034,0.32177311182022095
1734357070.8322644,1036,0.3269757032394409
1734357074.9968283,1038,0.6304945349693298
1734357077.1546273,1039,0.7043579816818237
1734357079.6253593,1040,0.46689337491989136
1734357086.063625,1043,0.5526848435401917
1734357090.3483171,1045,0.5906260013580322
1734357105.3434908,1052,0.6048408150672913
1734357107.4888914,1053,0.7790381908416748
1734357113.7743223,1056,0.22299155592918396
1734357117.9697866,1058,0.3931238055229187
1734357130.9459472,1064,0.16351093351840973
1734357133.0524273,1065,0.2757693827152252
1734357137.230174,1067,0.27707502245903015
1734357141.454344,1069,0.18394692242145538
1734357150.0772102,1073,0.18105529248714447
1734357158.6199229,1077,0.286893755197525
1734357162.900599,1079,0.24475564062595367
1734357167.496586,1081,0.23188327252864838
1734357173.960896,1084,0.22636379301548004
1734357176.0909455,1085,0.2965647280216217
1734357178.2300158,1086,0.22438670694828033
1734357180.360352,1087,0.1505269855260849
1734357193.0578284,1093,0.12460318952798843
1734357195.1227293,1094,0.08302954584360123
1734357208.649789,1100,0.12415557354688644
1734357212.8514335,1102,0.08357952535152435
1734357217.2337334,1104,0.10667216032743454
1734357219.3805563,1105,0.10056054592132568
1734357221.455226,1106,0.11729104816913605
1734357240.8903131,1115,0.09592824429273605
1734357245.1703339,1117,0.09550256282091141
1734357251.8737657,1120,0.11790470778942108
1734357260.2429576,1124,0.10151662677526474
1734357264.4106653,1126,0.10484401881694794
1734357266.5318668,1127,0.09126124531030655
1734357268.6167698,1128,0.08459631353616714
1734357275.3323843,1131,0.11384838074445724
1734357277.4295757,1132,0.08703116327524185
1734357281.7503476,1134,0.09213723987340927
1734357283.859439,1135,0.08347754180431366
1734357285.9809287,1136,0.09908093512058258
1734357292.4523501,1139,0.12383237481117249
1734357294.9227333,1140,0.07008085399866104
1734357588.8545763,1150,0.2895559072494507
1734357592.776441,1152,0.09015621989965439
1734357594.700095,1153,0.08212433010339737
1734357600.7821813,1156,0.12992659211158752
1734357602.7593954,1157,0.11297629773616791
1734357604.6995711,1158,0.07643582671880722
1734357610.892625,1161,0.08829376101493835
1734357612.8452864,1162,0.10351818054914474
1734357614.7714663,1163,0.10629040747880936
1734357644.2675703,1178,0.07425485551357269
1734357650.568695,1181,0.08080100268125534
1734357654.4338446,1183,0.08368095010519028
1734357656.3747942,1184,0.08288440108299255
1734357660.2994223,1186,0.0860738679766655
1734357662.257005,1187,0.1003735214471817
1734357668.2174234,1190,0.08068516850471497
1734357674.0079546,1193,0.09193558245897293
1734357675.9206152,1194,0.10278121381998062
1734357677.8673282,1195,0.07036219537258148
1734357679.776715,1196,0.07393122464418411
1734357683.6406598,1198,0.23860527575016022
1734357688.457386,1200,0.18712539970874786
1734357692.3539212,1202,0.4934605658054352
1734357696.2313526,1204,0.18785670399665833
1734357698.1921442,1205,0.42967256903648376
1734357702.0998583,1207,0.22816593945026398
1734357705.9904888,1209,0.23134401440620422
1734357710.247047,1211,0.19373482465744019
1734357712.1766253,1212,0.22237563133239746
1734357714.1334267,1213,0.25914451479911804
1734357716.0768538,1214,0.18340101838111877
1734357718.0374832,1215,0.33032071590423584
1734357737.892825,1225,0.1062951609492302
1734357745.6214054,1229,0.09085287153720856
1734357753.6701252,1233,0.09705375134944916
1734357755.6320074,1234,0.09729841351509094
1734357757.57635,1235,0.08327963948249817
1734357761.4857504,1237,0.0853056088089943
1734357767.4653552,1240,0.09235832840204239
1734357773.4023523,1243,0.06986619532108307
1734357777.2897005,1245,0.08359165489673615
1734357781.196751,1247,0.09213889390230179
1734357783.111591,1248,0.08472097665071487
1734357787.430718,1250,0.09562382102012634
1734357795.2330868,1254,0.09917902946472168
1734357797.203069,1255,0.12195271253585815
1734357799.191356,1256,0.0973641574382782
1734357803.0886493,1258,0.13322648406028748
1734357805.0636334,1259,0.6090024709701538
1734357811.2453978,1262,0.6339865326881409
1734357813.1950784,1263,0.5257550477981567
1734357815.1757429,1264,0.4826834797859192
1734357817.1384213,1265,0.6144667863845825
1734357819.0809724,1266,0.5398017764091492
1734357821.0354092,1267,0.6567465662956238
1734357831.159751,1272,0.5000724196434021
1734357833.1241262,1273,0.5916506052017212
1734357837.0389056,1275,0.4431052803993225
1734357844.755545,1279,0.44985976815223694
1734357846.932628,1280,0.24969983100891113
1734357850.9036298,1282,0.11232654005289078
1734357858.6904693,1286,0.09234990179538727
1734357862.5668614,1288,0.07557901740074158
1734357870.6652906,1292,0.16754522919654846
1734357872.599585,1293,0.08326367288827896
1734357874.5160348,1294,0.23690810799598694
1734357876.4776175,1295,0.07760948687791824
1734357880.355368,1297,0.18475760519504547
1734357886.89445,1300,0.12585751712322235
1734357888.8588908,1301,0.12332602590322495
1734357892.7504106,1303,0.1078563928604126
1734357894.6563184,1304,0.16983549296855927
1734357896.6111698,1305,0.12658947706222534
1734357908.5044615,1311,0.08982599526643753
1734357912.4176276,1313,0.0954270288348198
1734357914.3594043,1314,0.08108895272016525
1734357918.245167,1316,0.1171918511390686
1734357920.2005908,1317,0.08828064799308777
1734357926.4054341,1320,0.11943265795707703
1734357928.3433917,1321,0.09741339087486267
1734357938.0797307,1326,0.07513205707073212
1734357940.030995,1327,0.09371557086706161
1734357941.9488363,1328,0.07140646874904633
1734357948.1824322,1331,0.11528580635786057
1734357952.119867,1333,0.17682097852230072
1734357954.062728,1334,0.10397204011678696
1734357956.0242982,1335,0.07405741512775421
1734357957.9534388,1336,0.09194208681583405
1734357959.9096663,1337,0.08468811959028244
1734357961.8342717,1338,0.08498784154653549
1734357968.3092647,1341,0.09182041138410568
1734357974.0995305,1344,0.0814327821135521
1734357983.9057245,1349,0.08871390670537949
1734357986.3529341,1350,0.09833505749702454
1734357988.3229752,1351,0.09011460095643997
1734357990.2346206,1352,0.07797133922576904
1734357998.020895,1356,0.07760423421859741
1734358006.2661836,1360,0.1848127394914627
1734358010.1937518,1362,0.12126863747835159
1734358012.1578176,1363,0.07701820880174637
1734358020.0168378,1367,0.09964225441217422
1734358028.1134334,1371,0.12932845950126648
1734358041.8664389,1378,0.18986693024635315
1734358043.8368225,1379,0.1508733034133911
1734358046.195725,1380,0.21522760391235352
1734358052.0432222,1383,0.16891418397426605
1734358055.925375,1385,0.08445556461811066
1734358057.8545947,1386,0.10458046942949295
1734358061.7243078,1388,0.09291185438632965
1734358063.692436,1389,0.07854092121124268
1734358066.0112405,1390,0.096279576420784
1734358069.88468,1392,0.0878230631351471
1734358071.8533335,1393,0.09379807859659195
1734358077.6719043,1396,0.07655024528503418
1734358111.8552654,1413,0.09186369925737381
1734358113.7946608,1414,0.07398094981908798
1734358115.7436948,1415,0.06119093298912048
1734358117.6753447,1416,0.07943031191825867
1734358125.9528487,1420,0.30042800307273865
1734358131.7685776,1423,0.08547025173902512
1734358133.700046,1424,0.09251287579536438
1734358139.557084,1427,0.0740761086344719
1734358141.4623334,1428,0.0683596134185791
1734358143.411471,1429,0.11965867131948471
1734358151.6130767,1433,0.14963622391223907
1734358153.5204203,1434,0.15598911046981812
1734358155.4747784,1435,0.12115292996168137
1734358159.394136,1437,0.09897994250059128
1734358161.3197246,1438,0.10065171867609024
1734358163.259722,1439,0.07345569878816605
1734358167.543922,1441,0.08809343725442886
1734358171.4456012,1443,0.08587076514959335
1734358183.1305764,1449,0.09067083895206451
1734358187.292067,1451,0.081756591796875
1734358197.1029854,1456,0.45147445797920227
1734358199.0364711,1457,0.3449978232383728
1734358216.6459618,1466,0.527513861656189
1734358218.5964334,1467,0.44841793179512024
1734358240.6121643,1478,0.5822432041168213
1734358248.5761595,1482,0.26694679260253906
1734358250.5444286,1483,0.40077197551727295
1734358256.336413,1486,0.34979110956192017
1734358258.276884,1487,0.5555187463760376
1734358264.4347405,1490,0.6484376788139343
1734358268.2985313,1492,0.24736416339874268
1734358270.2673635,1493,0.24291132390499115
1734358272.1829484,1494,0.4399917721748352
1734358286.4749286,1501,0.29492413997650146
1734358288.395824,1502,0.6290372014045715
1734358290.3550024,1503,0.4492301940917969
1734358292.3575716,1504,0.14446678757667542
1734358296.2205038,1506,0.10383418202400208
1734358298.1606274,1507,0.14693212509155273
1734358302.0414474,1509,0.07882320880889893
1734358304.3351378,1510,0.08179621398448944
1734358306.2988813,1511,0.12378525733947754
1734358308.2436073,1512,0.14975054562091827
1734358317.9657917,1517,0.6360281705856323
1734358321.8173163,1519,0.5104005932807922
1734358332.1193814,1524,0.8159926533699036
1734358334.0737348,1525,0.8796727061271667
1734358336.0105443,1526,0.8080414533615112
1734358339.9023085,1528,0.6764777302742004
1734358353.619682,1535,0.4305722415447235
1734358357.6329908,1537,0.6539187431335449
1734358377.3924487,1547,0.6182950735092163
1734358381.3051379,1549,0.12804484367370605
1734358383.6656435,1550,0.28257787227630615
1734358387.7175417,1552,0.4349100589752197
1734358389.6633015,1553,0.41493213176727295
1734358393.5486574,1555,0.3808392882347107
1734358395.5158117,1556,0.4043840765953064
1734358407.4687707,1562,0.7381071448326111
1734358409.4368794,1563,0.6429869532585144
1734358421.1158962,1569,0.5654746294021606
1734358423.1932669,1570,0.5435390472412109
1734358440.664231,1579,0.3082720935344696
1734358443.0905223,1580,0.48080211877822876
1734358448.9190798,1583,0.41420623660087585
1734358452.9451528,1585,0.4837534725666046
1734358460.7723286,1589,0.5123468637466431
1734358472.8495798,1595,0.6688869595527649
1734358476.7414885,1597,0.520375669002533
1734358478.6578624,1598,0.4732699394226074
1734358483.6815243,1600,0.48451411724090576
1734358489.537058,1603,0.36320987343788147
1734358493.4324303,1605,0.49438920617103577
1734358495.3570795,1606,0.634369432926178
1734358503.4549088,1610,0.22127284109592438
1734358505.3979857,1611,0.22121720016002655
1734358509.3403752,1613,0.327477365732193
1734358511.2556107,1614,0.24076858162879944
1734358513.2068012,1615,0.2451171725988388
1734358515.2934592,1616,0.18746031820774078
1734358521.1405065,1619,0.614052951335907
1734358523.2706826,1620,0.5436883568763733
1734358525.219086,1621,0.4359895884990692
1734358532.9608202,1625,0.7003324627876282
1734358536.8467262,1627,0.37650397419929504
1734358538.7573843,1628,0.4275698959827423
1734358540.7095366,1629,0.5812695622444153
1734358544.9792914,1631,0.8099293112754822
1734358548.8565655,1633,0.7277938723564148
1734358552.6992164,1635,0.373046338558197
1734358558.4733632,1638,0.253495991230011
1734358560.419337,1639,0.1650986671447754
1734358564.643865,1641,0.10726311802864075
1734358566.5520844,1642,0.08197619020938873
1734358568.4987998,1643,0.1012183353304863
1734358574.3100908,1646,0.08541015535593033
1734358578.1913884,1648,0.11414876580238342
1734358580.138766,1649,0.07778014987707138
1734358586.2904835,1652,0.10640817880630493
1734358588.240397,1653,0.07710936665534973
1734358594.0200615,1656,0.08150181174278259
1734358599.8615057,1659,0.08532533049583435
