Wall time,Step,Value
1734354862.4001791,6,0.6440445184707642
1734354864.4049091,7,0.3768027424812317
1734354872.9402463,11,0.169817253947258
1734354875.0116653,12,0.1553565114736557
1734354881.2740538,15,0.205300971865654
1734354883.34697,16,0.15937969088554382
1734354889.7251573,19,0.1468782275915146
1734354892.1732378,20,0.17934709787368774
1734354894.2024333,21,0.18915247917175293
1734354902.455714,25,0.189199760556221
1734354921.3477805,34,0.17182810604572296
1734354927.52375,37,0.15911440551280975
1734354936.1003942,41,0.19346947968006134
1734354940.3893633,43,0.16020022332668304
1734354944.5845559,45,0.1669602394104004
1734354946.6959484,46,0.20093096792697906
1734354950.8346121,48,0.17994451522827148
1734354955.4393804,50,0.16469597816467285
1734354957.562434,51,0.1403377801179886
1734354963.7846758,54,0.14992788434028625
1734354965.872019,55,0.14958807826042175
1734354967.948858,56,0.19524092972278595
1734354970.0168765,57,0.5287477970123291
1734354972.184448,58,0.7317491769790649
1734354980.5684996,62,0.6831887364387512
1734354984.7979605,64,0.6088328957557678
1734354989.0933087,66,0.32364320755004883
1734354991.2097385,67,0.1447531282901764
1734354993.2808416,68,0.47402331233024597
1734354995.4017487,69,0.5470724701881409
1734355002.1625183,72,0.5545266270637512
1734355004.3041444,73,0.34362900257110596
1734355006.3659933,74,0.448817640542984
1734355008.4708529,75,0.40043219923973083
1734355019.317265,80,0.16181281208992004
1734355029.9158924,85,0.1776750087738037
1734355036.1977003,88,0.17783023416996002
1734355038.3260195,89,0.19068309664726257
1734355051.493927,95,0.17066951096057892
1734355068.9808078,103,0.16342879831790924
1734355075.2810495,106,0.1858694851398468
1734355077.3791611,107,0.17546671628952026
1734355092.470543,114,0.21748566627502441
1734355098.9674032,117,0.24514976143836975
1734355103.0932615,119,0.8693501949310303
1734355116.0230298,125,0.7297330498695374
1734355118.2023773,126,0.9270147681236267
1734355120.3523705,127,0.8542590737342834
1734355127.276608,130,0.8835908770561218
1734355129.6668913,131,0.6437259912490845
1734355144.3926938,138,0.6013339161872864
1734355148.952742,140,0.22647589445114136
1734355153.109336,142,0.3987284004688263
1734355155.2084343,143,0.18235032260417938
1734355157.2908456,144,0.2098509669303894
1734355159.4705293,145,0.1772535890340805
1734355172.4072742,151,0.2351657897233963
1734355182.927444,156,0.31251809000968933
1734355187.2561035,158,0.36940306425094604
1734355189.4071772,159,0.21493802964687347
1734355191.732549,160,0.2231186479330063
1734355198.1688244,163,0.26983004808425903
1734355204.3845105,166,0.17675483226776123
1734355208.6022382,168,0.1978594809770584
1734355210.7105465,169,0.18827106058597565
1734355217.4958231,172,0.1905185729265213
1734355228.0544758,177,0.19166968762874603
1734355230.1346881,178,0.17405685782432556
1734355232.2776763,179,0.20327405631542206
1734355236.7673757,181,0.18841588497161865
1734355243.17414,184,0.16592538356781006
1734355247.3969548,186,0.19266365468502045
1734355249.5224283,187,0.1583014726638794
1734355253.6551805,189,0.16403749585151672
1734355258.329943,191,0.2964005470275879
1734355260.4727497,192,0.30964741110801697
1734355275.3351998,199,0.18842266499996185
1734355292.9681537,207,0.15481065213680267
1734355295.0288827,208,0.1797228455543518
1734355297.16862,209,0.19977959990501404
1734355305.8470035,213,0.1739562451839447
1734355318.6712139,219,0.26924851536750793
1734355327.3089137,223,0.17541076242923737
1734355329.3733149,224,0.16594085097312927
1734355333.539642,226,0.24247917532920837
1734355337.7057018,228,0.2760407626628876
1734355342.2103848,230,0.2002096176147461
1734355348.5121744,233,0.2699890732765198
1734355350.7310655,234,0.5922887325286865
1734355352.844035,235,0.49483558535575867
1734355359.1380405,238,0.3062300682067871
1734355380.2993526,248,0.2001112401485443
1734355385.0062785,250,0.1831379532814026
1734355397.4324322,256,0.1908760964870453
1734355403.7283194,259,0.21174778044223785
1734355406.1970668,260,0.24656258523464203
1734355408.2703717,261,0.2596852779388428
1734355410.3264184,262,0.2743622362613678
1734355414.7445164,264,0.22987912595272064
1734355423.0932407,268,0.21110789477825165
1734355427.5108345,270,0.2221061736345291
1734355431.7900512,272,0.172902449965477
1734355435.9525971,274,0.13914237916469574
1734355446.510967,279,0.357425332069397
1734355450.9837422,281,0.19876998662948608
1734355459.392304,285,0.1865345537662506
1734355474.1608453,292,0.25024208426475525
1734355476.25195,293,0.2597370147705078
1734355486.8564925,298,0.15401513874530792
1734355489.0057313,299,0.15391434729099274
1734355491.8791037,300,0.18121150135993958
1734355496.0896854,302,0.16157734394073486
1734355498.1905823,303,0.12495889514684677
1734355500.2375977,304,0.16624698042869568
1734355508.6977255,308,0.176670104265213
1734355510.8243668,309,0.1502796858549118
1734355515.192787,311,0.19179530441761017
1734355521.4263527,314,0.5946649312973022
1734355529.6968248,318,0.8463045954704285
1734355531.8000298,319,0.7752320766448975
1734355534.077485,320,0.47727343440055847
1734355536.1920483,321,1.179357647895813
1734355540.447742,323,0.5120474100112915
1734355546.7562764,326,0.660287618637085
1734355548.9236822,327,0.3973448872566223
1734355550.9714365,328,0.4283815026283264
1734355557.6999435,331,0.21082863211631775
1734355559.7846346,332,0.6432428359985352
1734355564.0574732,334,0.17637449502944946
1734355577.0400252,340,0.3597720265388489
1734355581.24569,342,0.48910972476005554
1734355587.5803115,345,0.48581168055534363
1734355589.6364114,346,0.7833002209663391
1734355593.8745182,348,0.8259165287017822
1734355595.9785423,349,1.2006369829177856
1734355606.829486,354,0.1378900408744812
1734355609.0016031,355,0.1837950050830841
1734355617.3461885,359,0.16404014825820923
1734355621.94693,361,1.0711528062820435
1734355628.24987,364,0.2030641883611679
1734355636.696998,368,0.1737954169511795
1734355645.2898319,372,0.30229684710502625
1734355649.522668,374,0.1799720674753189
1734355657.9553044,378,0.7908024191856384
1734355660.0905204,379,0.6904924511909485
1734355662.455136,380,0.9793664813041687
1734355666.6175191,382,0.996346116065979
1734355668.7763586,383,1.1627955436706543
1734355677.1923993,387,0.9810285568237305
1734355679.4042866,388,0.6008267998695374
1734355681.4910653,389,0.7738532423973083
1734355688.132451,392,0.3755306601524353
1734355690.2484682,393,0.609874963760376
1734355692.3172705,394,0.6899413466453552
1734355714.1280313,404,0.7136303186416626
1734355724.6687436,409,0.4860146939754486
1734355739.75065,416,0.8310611248016357
1734355741.8519142,417,0.7126928567886353
1734355752.6922894,422,1.0482234954833984
1734355754.8149862,423,1.0328738689422607
1734355759.1278677,425,0.9197829961776733
1734355763.372499,427,0.5906643271446228
1734355772.355414,431,0.7442329525947571
1734355791.7256627,440,0.6244277954101562
1734355793.974549,441,0.3620164394378662
1734355796.1337214,442,0.8331969976425171
1734355798.2488248,443,0.6990525126457214
1734355804.4746108,446,0.86781245470047
1734355817.379312,452,0.927057683467865
1734355832.1090596,459,0.7060156464576721
1734355834.4960895,460,0.46298518776893616
1734355836.576061,461,0.7691474556922913
1734355838.6833212,462,0.6904385685920715
1734355842.9153132,464,0.8919461965560913
1734355845.0477939,465,0.9779841899871826
1734355851.3131933,468,0.7709173560142517
1734355853.404091,469,0.37372180819511414
1734355864.3628628,474,0.43803301453590393
1734355866.4966996,475,0.35514453053474426
1734355874.7568212,479,0.7016525268554688
1734355889.8341732,486,0.5958877801895142
1734355896.2469943,489,0.8656867146492004
1734355898.710314,490,1.150576114654541
1734355902.9180954,492,0.9718306064605713
1734355907.166964,494,0.4730898439884186
1734355913.4756541,497,0.42453572154045105
1734355937.412333,508,0.16151092946529388
1734355944.2439966,511,0.20936237275600433
1734355946.3438268,512,0.1616930216550827
1734355948.437823,513,0.1537742167711258
1734355952.559553,515,0.1587078869342804
1734355956.815399,517,0.15143153071403503
1734355958.878409,518,0.1589108258485794
1734355963.384998,520,0.21303261816501617
1734355973.972403,525,0.2026016116142273
1734355976.0623245,526,0.17918629944324493
1734355989.0209098,532,0.19762484729290009
1734355993.265644,534,0.2087595909833908
1734355995.4174435,535,0.1799376755952835
1734355997.48705,536,0.18050923943519592
1734355999.6860628,537,0.16555562615394592
1734356001.7574508,538,0.169908806681633
1734356003.8184397,539,0.18432924151420593
1734356008.400982,541,0.1748988777399063
1734356010.46866,542,0.19464708864688873
1734356012.5973375,543,0.1902942955493927
1734356023.1436126,548,0.19426129758358002
1734356025.2301657,549,0.17443159222602844
1734356027.4880786,550,0.20362097024917603
1734356031.7368133,552,0.20765310525894165
1734356040.2125797,556,0.20356661081314087
1734356044.3754675,558,0.3953242599964142
1734356049.0107744,560,0.2640800178050995
1734356057.4018815,564,0.3154677748680115
1734356059.545395,565,0.28624844551086426
1734356061.627486,566,0.21886815130710602
1734356070.41233,570,0.30029457807540894
1734356078.9647555,574,0.20375590026378632
1734356081.0900497,575,0.1876547634601593
1734356087.320496,578,0.8514437079429626
1734356091.9495625,580,0.37408438324928284
1734356094.1813188,581,0.6283705234527588
1734356096.2512407,582,0.4394735097885132
1734356098.3606932,583,0.23370589315891266
1734356100.4627337,584,0.5071157813072205
1734356102.6034918,585,0.350640207529068
1734356106.7518349,587,0.3811910152435303
1734356108.824871,588,0.2530955672264099
1734356119.65104,593,0.28948739171028137
1734356121.6854594,594,0.23393283784389496
1734356127.956682,597,0.34168580174446106
1734356129.9920871,598,0.1993599236011505
1734356137.0580099,601,0.23598459362983704
1734356141.4594464,603,0.20715036988258362
1734356150.0720956,607,0.20143765211105347
1734356154.3082535,609,0.1505378931760788
1734356158.7603388,611,0.16005901992321014
1734356162.9395006,613,0.231869637966156
1734356169.249766,616,0.15842649340629578
1734356177.9124541,620,0.19435271620750427
1734356179.98908,621,0.212120920419693
1734356184.12466,623,0.17303146421909332
1734356190.5314722,626,0.1729026734828949
