Wall time,Step,Value
1734429610.4074512,2306,0.05356212332844734
1734429612.5229778,2307,0.06496386229991913
1734429621.8966444,2311,0.07183463871479034
1734429624.080482,2312,0.04479989409446716
1734429628.3776102,2314,0.039158012717962265
1734429630.5265787,2315,0.07303661853075027
1734429632.714525,2316,0.06264311075210571
1734429638.991931,2319,0.05144299566745758
1734429642.1390953,2320,0.07217679917812347
1734429644.2399719,2321,0.05871158838272095
1734429652.7664187,2325,0.05403382331132889
1734429672.7066975,2334,0.08265109360218048
1734429679.174946,2337,0.06442619860172272
1734429688.5561874,2341,0.06894788146018982
1734429692.7516305,2343,0.11879643052816391
1734429697.0960035,2345,0.06730802357196808
1734429699.1942966,2346,0.08268516510725021
1734429703.442463,2348,0.09147750586271286
1734429708.5740352,2350,0.07964465767145157
1734429710.7371626,2351,0.09155362844467163
1734429717.1026962,2354,0.06650903075933456
1734429719.2428658,2355,0.06388701498508453
1734429721.4315665,2356,0.05015527456998825
1734429723.6160855,2357,0.04943711310625076
1734429725.7540445,2358,0.05482925847172737
1734429734.765859,2362,0.061217568814754486
1734429739.012405,2364,0.07261662185192108
1734429743.2381608,2366,0.04296042025089264
1734429745.3347657,2367,0.06036115810275078
1734429747.461305,2368,0.05105867236852646
1734429749.5641334,2369,0.04679927974939346
1734429756.7587605,2372,0.05906183645129204
1734429758.9111912,2373,0.05510402098298073
1734429761.0037467,2374,0.07245494425296783
1734429763.1415865,2375,0.06185773015022278
1734429774.6112466,2380,0.08110953867435455
1734429785.1895106,2385,0.06616806983947754
1734429791.6112058,2388,0.05365058779716492
1734429793.776253,2389,0.05812084674835205
1734429796.9282732,2390,0.05646120011806488
1734429807.5642018,2395,0.07720699906349182
1734429825.676719,2403,0.07797682285308838
1734429832.0691793,2406,0.07010144740343094
1734429834.2127464,2407,0.06496624648571014
1734429850.0138597,2414,0.09825386106967926
1734429856.5952225,2417,0.07104523479938507
1734429860.860297,2419,0.041627414524555206
1734429874.436548,2425,0.055454954504966736
1734429876.5733023,2426,0.04081229865550995
1734429878.799107,2427,0.05971870571374893
1734429886.2972872,2430,0.07708155363798141
1734429888.462138,2431,0.05332627892494202
1734429903.4214723,2438,0.0452546700835228
1734429909.0132616,2440,0.07164981961250305
1734429913.3949738,2442,0.06737136840820312
1734429915.6739743,2443,0.05991949141025543
1734429917.790205,2444,0.053645193576812744
1734429920.0025086,2445,0.0463501438498497
1734429933.7197757,2451,0.04046476632356644
1734429944.3908489,2456,0.05062137544155121
1734429948.835836,2458,0.05117351561784744
1734429950.9542558,2459,0.04115680977702141
1734429953.755368,2460,0.04435119405388832
1734429960.2145648,2463,0.06310823559761047
1734429966.6017845,2466,0.06535445153713226
1734429970.8993528,2468,0.05610133334994316
1734429973.1187463,2469,0.052003175020217896
1734429980.480697,2472,0.039480119943618774
1734429991.3221228,2477,0.059972867369651794
1734429993.4329557,2478,0.06792710721492767
1734429995.5636907,2479,0.05308113619685173
1734430000.4438107,2481,0.06606743484735489
1734430006.8027987,2484,0.06944754719734192
1734430011.1734843,2486,0.07616288959980011
1734430013.3018072,2487,0.05103207379579544
1734430017.5865731,2489,0.08190032839775085
1734430022.7288783,2491,0.04682113975286484
1734430024.9016917,2492,0.04791633039712906
1734430040.0304275,2499,0.06455148756504059
1734430058.6765351,2507,0.07621496915817261
1734430060.7968183,2508,0.06194017082452774
1734430063.025416,2509,0.07041895389556885
1734430072.334169,2513,0.062331780791282654
1734430085.272345,2519,0.05427521839737892
1734430094.6428561,2523,0.07001572102308273
1734430096.708983,2524,0.04001191258430481
1734430101.0401888,2526,0.056097373366355896
1734430105.6066654,2528,0.057746779173612595
1734430110.6962945,2530,0.06563836336135864
1734430117.3096678,2533,0.061104916036129
1734430119.4858608,2534,0.044393543154001236
1734430121.641077,2535,0.05016278475522995
1734430128.1144347,2538,0.06354883313179016
1734430150.529987,2548,0.06217154487967491
1734430155.652019,2550,0.08979924023151398
1734430168.671801,2556,0.0712093636393547
1734430175.1422262,2559,0.0485314279794693
1734430178.037389,2560,0.06142929196357727
1734430180.1551528,2561,0.060547325760126114
1734430182.3129838,2562,0.049820251762866974
1734430186.6371558,2564,0.06099061667919159
1734430195.258181,2568,0.06073060259222984
1734430200.3119996,2570,0.05446567386388779
1734430204.5309548,2572,0.06691011786460876
1734430208.8239655,2574,0.06375719606876373
1734430219.7144651,2579,0.043783362954854965
1734430224.7552161,2581,0.04653120040893555
1734430233.38086,2585,0.06625211238861084
1734430248.8775475,2592,0.054262660443782806
1734430250.989872,2593,0.04759690910577774
1734430261.7369945,2598,0.058998119086027145
1734430263.9011793,2599,0.0564400851726532
1734430267.3680968,2600,0.062399089336395264
1734430271.7183864,2602,0.03940340876579285
1734430273.9488213,2603,0.06575196981430054
1734430276.079391,2604,0.056914471089839935
1734430284.710391,2608,0.059676267206668854
1734430286.9259374,2609,0.06126297637820244
1734430291.9224865,2611,0.08803240954875946
1734430298.3398385,2614,0.061609379947185516
1734430306.8677998,2618,0.05639784038066864
